Dates,Open,High,Low,Close,Volume,roc_1,roc_2,roc_3,roc_average,roc_indicator,Signal,Trades
05-02-2010,4731.1,4754.8,4687,4708.25,0,-0.007400852,-0.003562314,-0.001782174,-0.004248447,-1,-1,0
06-02-2010,4725,4769.8,4725,4749.35,0,-0.005384838,-0.003473914,-0.001980438,-0.003613063,-1,-1,0
08-02-2010,4723.7,4806.6,4667.25,4764.9,0,-0.004741056,-0.003625329,-0.001745242,-0.003370542,-1,-1,0
09-02-2010,4754,4818,4735,4793.35,0,-0.001130328,-0.003694994,-0.001646057,-0.002157126,0,0,1
10-02-2010,4814.65,4823.7,4740.1,4751.15,0,-0.002385331,-0.004065649,-0.001762902,-0.002737961,0,0,0
11-02-2010,4785.65,4849,4782,4828.85,0,-0.000959872,-0.003322985,-0.001363463,-0.001882106,0,0,0
15-02-2010,4837.9,4840,4777.05,4795.7,0,-0.002117585,-0.003457505,-0.001170435,-0.002248508,0,0,0
16-02-2010,4807.9,4893.5,4788,4865.2,0,0.000901125,-0.002974829,-0.000870415,-0.000981373,0,0,0
17-02-2010,4907.9,4927.9,4878.05,4906.75,0,-0.000386739,-0.00232026,-0.000643807,-0.001116935,0,0,0
18-02-2010,4903.5,4914.8,4873.05,4886.8,0,0.001100629,-0.002717528,-0.000501323,-0.000706074,0,0,0
19-02-2010,4840.35,4884.95,4797.35,4845.95,0,0.002924654,-0.003157775,-0.000518334,-0.000250485,0,0,0
22-02-2010,4905.3,4917,4849,4856.6,0,0.002258204,-0.003028319,-0.000665898,-0.000478671,0,0,0
23-02-2010,4832.3,4889,4830,4870.55,0,0.002217255,-0.003039944,-0.00138796,-0.000736883,0,0,0
24-02-2010,4846.1,4884,4842.3,4862,0,0.001432193,-0.00274829,-0.001559185,-0.000958428,0,0,0
25-02-2010,4870,4875.25,4832.2,4859.75,0,0.002285762,-0.002723045,-0.001609503,-0.000682262,0,0,0
26-02-2010,4867,5002.4,4865.2,4930.35,0,0.00210195,-0.001213087,-0.001152161,-8.78E-05,0,0,0
02-03-2010,4979.9,5034.7,4967.05,5022.8,0,0.004735492,2.51E-05,-0.000856798,0.001301265,1,1,1
03-03-2010,5032.3,5089,5024.85,5081.1,0,0.004437639,0.000632141,-0.000757185,0.001437531,1,1,0
04-03-2010,5072,5090,5050.3,5081.25,0,0.003556325,0.001923208,-0.000946518,0.001511005,1,1,0
05-03-2010,5100,5116.8,5065.35,5087.55,0,0.004108005,0.001810468,-0.000950848,0.001655875,1,1,0
08-03-2010,5133.6,5145,5105.2,5117.5,0,0.005603648,0.001984146,-0.000706609,0.002293728,1,1,0
09-03-2010,5121,5124.7,5092.2,5097.05,0,0.004950995,0.001613242,-0.00072579,0.001946149,1,1,0
10-03-2010,5097,5139.6,5095.65,5118.25,0,0.005085668,0.002459688,-0.000655667,0.002296563,1,1,0
11-03-2010,5118.9,5160.9,5102.6,5146.85,0,0.0058587,0.001795038,-0.000297808,0.002451977,1,1,0
12-03-2010,5168.8,5168.8,5126.15,5144.7,0,0.00586347,0.002574479,-0.00046872,0.00265641,1,1,0
15-03-2010,5122.2,5136.25,5105.5,5131.9,0,0.004087945,0.003599214,-0.000614867,0.002357431,1,1,0
16-03-2010,5134.95,5218.5,5128.15,5204.65,0,0.003620491,0.00383463,-0.000236706,0.002406138,0,0,-1
17-03-2010,5224.4,5271.9,5222.1,5239.6,0,0.003119403,0.003984973,-0.000149635,0.002318247,0,0,0
18-03-2010,5244,5263.7,5221.4,5254.15,0,0.003402706,0.003845327,0.00016018,0.002469404,0,0,0
19-03-2010,5255.25,5281.9,5248.1,5274.7,0,0.003678588,0.004407775,0.000287406,0.002791256,0,0,0
22-03-2010,5200.3,5259.9,5180,5213.3,0,0.001872008,0.003184609,0.000633045,0.001896554,0,0,0
23-03-2010,5234.7,5241.9,5193.6,5226.7,0,0.002543628,0.003594887,0.001031197,0.002389904,0,0,0
25-03-2010,5214.95,5263.9,5204,5260.4,0,0.002777316,0.003249198,0.001291221,0.002439245,0,0,0
26-03-2010,5276,5309.9,5272.6,5296.95,0,0.002916347,0.003180924,0.002314285,0.002803852,0,0,0
29-03-2010,5291.5,5344,5279.4,5318.8,0,0.003384065,0.003536056,0.002319328,0.003079817,0,0,0
30-03-2010,5324.9,5331,5263.25,5273.9,0,0.002767006,0.003532434,0.002042035,0.002780492,0,0,0
31-03-2010,5279,5296.1,5245,5261.6,0,0.001094214,0.003335667,0.001847912,0.002092597,0,0,0
01-04-2010,5286.1,5319.75,5276.05,5306.8,0,0.001282541,0.003582758,0.002514906,0.002460068,0,0,0
05-04-2010,5329.8,5371.6,5322.5,5365.9,0,0.00212689,0.004145619,0.002233647,0.002835386,0,0,0
06-04-2010,5376,5387,5352.25,5367.1,0,0.001751758,0.004175935,0.002759331,0.002895675,0,0,0
07-04-2010,5380,5398,5343.3,5378.95,0,0.00317745,0.003639498,0.003561302,0.003459417,0,0,0
08-04-2010,5368,5370,5290.1,5301.6,0,0.001433027,0.002220276,0.002906977,0.00218676,-1,-1,-1
09-04-2010,5307.1,5388.9,5307.1,5364.9,0,0.001986541,0.002234162,0.00314802,0.002456241,-1,-1,0
12-04-2010,5363.8,5377.8,5322.45,5343.8,0,0.000884471,0.002066814,0.002870904,0.00194073,-1,-1,0
13-04-2010,5328.75,5338,5308,5329.6,0,0.000203053,0.001903077,0.003043737,0.001716622,-1,-1,0
15-04-2010,5372.25,5377.5,5268.15,5277.3,0,6.45E-05,0.001249047,0.002321723,0.001211746,-1,-1,0
16-04-2010,5264.9,5294.8,5246,5263.05,0,2.76E-05,0.001302714,0.002436297,0.001255523,-1,-1,0
19-04-2010,5200,5226,5162.3,5207.4,0,-0.001873069,0.000696723,0.001758407,0.00019402,-1,-1,0
20-04-2010,5217,5255.5,5207.95,5226.65,0,-0.002595091,0.000620185,0.001629898,-0.000115003,-1,-1,0
21-04-2010,5245,5265,5230.1,5245.15,0,-0.002272177,0.000780998,0.001833255,0.000114025,-1,-1,0
22-04-2010,5220,5341.7,5217.05,5265.4,0,-0.002111007,0.00104055,0.00216392,0.000364488,-1,-1,0
23-04-2010,5269,5315,5265.25,5305,0,6.41E-05,0.000771233,0.002308199,0.001047855,-1,-1,0
26-04-2010,5346.8,5346.8,5310,5319.9,0,-0.000838785,0.000613024,0.002306464,0.000693568,-1,-1,0
27-04-2010,5304.8,5333.9,5298.9,5309.05,0,-0.000650286,0.000417955,0.002298694,0.000688788,-1,-1,0
28-04-2010,5252.25,5276.95,5198,5216.7,0,-0.002118358,-0.000439835,0.001836257,-0.000240645,-1,-1,0
29-04-2010,5233.3,5257.45,5225.15,5254.15,0,-0.000438671,0.000313429,0.001641871,0.000505543,-1,-1,0
30-04-2010,5263.8,5290,5252,5262.8,0,-4.75E-06,0.000276274,0.001194553,0.000488692,-1,-1,0
03-05-2010,5235,5245,5202.35,5218.45,0,0.000212198,-0.000318987,0.000675789,0.000189667,0,0,1
04-05-2010,5224,5238,5128.15,5141.85,0,-0.001622454,-0.00117124,0.000298155,-0.000831846,-1,-1,-1
05-05-2010,5071.55,5133,5053,5120.15,0,-0.002383154,-0.001493946,0.000160195,-0.001238968,-1,-1,0
06-05-2010,5112.35,5114.5,5025,5087.15,0,-0.003385308,-0.001416409,-0.000148266,-0.001649994,-1,-1,0
07-05-2010,5016,5043,4976.1,5019.8,0,-0.00537606,-0.001838224,-0.000378896,-0.00253106,-1,-1,0
10-05-2010,5080,5208.3,5080,5200.25,0,-0.002249102,-0.000803121,0.000400528,-0.000883898,-1,-1,0
11-05-2010,5191.25,5191.25,5122,5132.95,0,-0.003316978,-0.001736521,-6.75E-05,-0.001707005,-1,-1,0
12-05-2010,5131.3,5174.4,5088.25,5150.2,0,-0.001274752,-0.001616515,2.67E-05,-0.000954847,0,0,1
13-05-2010,5185.5,5218,5165.4,5178.15,0,-0.001446476,-0.001493228,0.000225306,-0.000904799,0,0,0
14-05-2010,5163.2,5202,5058.2,5083.65,0,-0.003404081,-0.001644409,-0.000581211,-0.001876567,-1,-1,-1
17-05-2010,5017.7,5074.8,4962.2,5058.05,0,-0.00307371,-0.002287834,-0.00086624,-0.002075928,-1,-1,0
18-05-2010,5055.55,5107.6,5017.95,5063.4,0,-0.001525715,-0.002098881,-0.000907616,-0.001510737,0,0,1
19-05-2010,5006.35,5019.7,4901,4922.9,0,-0.003852426,-0.003052387,-0.001667393,-0.002857402,-1,-1,-1
20-05-2010,4946.25,4976.9,4915.25,4941.05,0,-0.002871942,-0.002548652,-0.001305555,-0.00224205,-1,-1,0
21-05-2010,4851,4943.7,4851,4928.4,0,-0.00182079,-0.002543392,-0.001426809,-0.00193033,0,0,1
24-05-2010,4990,5023,4910.55,4931.05,0,-0.005176674,-0.002122748,-0.001565233,-0.002954885,-1,-1,-1
25-05-2010,4862.7,4875,4786.45,4809.35,0,-0.006304367,-0.003193633,-0.002301324,-0.003933108,-1,-1,0
26-05-2010,4855.3,4925,4854.85,4917.05,0,-0.004527009,-0.002502121,-0.001888349,-0.002972493,-1,-1,0
27-05-2010,4916,5004.45,4900.6,5003.1,0,-0.003380551,-0.001992631,-0.00128368,-0.002218954,-1,-1,0
28-05-2010,5025,5054.65,4996,5041,0,-0.000838964,-0.001990575,-0.00104816,-0.001292566,0,0,1
31-05-2010,5035.15,5071.7,5015.3,5056.2,0,-3.66E-05,-0.001982744,-0.001180561,-0.001066627,0,0,0
01-06-2010,5045,5049.75,4933.5,4944.05,0,-0.002357112,-0.002750021,-0.001965421,-0.002357518,0,0,0
02-06-2010,4955,5019.9,4941.1,5004.35,0,0.001654513,-0.001628232,-0.001689693,-0.000554471,1,1,1
03-06-2010,5070,5108.8,5061.55,5095.95,0,0.003134961,-0.001204381,-0.001315312,0.000205089,1,1,0
04-06-2010,5090.6,5134.9,5070.6,5119.95,0,0.003886657,-0.001085734,-0.000856581,0.000648114,0,0,-1
07-06-2010,5011.35,5032,4985.2,5020.2,0,0.001807931,-0.001519608,-0.001606274,-0.000439317,1,1,1
08-06-2010,5030.1,5054.5,4937.65,4960.7,0,0.003146995,-0.00140922,-0.001792264,-1.82E-05,1,1,0
09-06-2010,5053.1,5053.1,4953.1,4990.4,0,0.001491748,-0.001013642,-0.001591114,-0.000371003,1,1,0
10-06-2010,5008.2,5093.5,5005,5086.1,0,0.001658971,-8.26E-06,-0.000905766,0.000248316,1,1,0
11-06-2010,5129,5138,5092.1,5116.85,0,0.001504662,0.000773338,-0.000694464,0.000527845,1,1,0
14-06-2010,5138.25,5209,5138.25,5204.8,0,0.002938966,3.50E-05,-1.25E-05,0.000987161,1,1,0
15-06-2010,5201.25,5245.25,5173,5234.3,0,0.005870693,0.000789799,3.66E-05,0.002232361,1,1,0
16-06-2010,5239.8,5249.45,5211,5226.45,0,0.004438139,0.00059221,-8.91E-05,0.001647073,1,1,0
17-06-2010,5232,5297,5206,5284.8,0,0.003705884,0.000823846,9.21E-05,0.001540614,1,1,0
18-06-2010,5275,5296.8,5248.2,5261.15,0,0.002757839,0.001396634,-0.000206645,0.001315943,1,1,0
21-06-2010,5325,5377.55,5316.3,5357.65,0,0.006721844,0.002369293,0.0001774,0.003089512,1,1,0
22-06-2010,5342.75,5358.95,5311.25,5320.3,0,0.007248977,0.002029466,5.30E-05,0.003110473,1,1,0
23-06-2010,5303.4,5344,5296.1,5333.6,0,0.006877204,0.003337057,0.00056022,0.003591494,1,1,0
24-06-2010,5331.3,5353.2,5287.2,5320.6,0,0.004610605,0.003072626,0.000316179,0.00266647,1,1,0
25-06-2010,5298,5333.95,5273,5283.7,0,0.003260795,0.002883695,9.93E-05,0.002081257,1,1,0
28-06-2010,5295,5345,5291.65,5339.95,0,0.002596642,0.003316941,0.000582069,0.002165217,0,0,-1
29-06-2010,5322.8,5322.8,5240.1,5266.45,0,0.000614218,0.003801761,0.000605813,0.001673931,0,0,0
30-06-2010,5239,5323,5225.1,5316.25,0,0.001718183,0.003247476,0.000957491,0.001974384,0,0,0
01-07-2010,5269.95,5275,5231,5258.3,0,-0.000501438,0.002040335,0.00084109,0.000793329,0,0,0
02-07-2010,5254,5284.8,5240,5250.85,0,-0.000195775,0.001665146,0.001150693,0.000873355,0,0,0
05-07-2010,5239.9,5264.9,5234.4,5249.1,0,-0.002026075,0.001526047,0.000234844,-8.84E-05,0,0,0
06-07-2010,5235.55,5313.9,5233.1,5306.9,0,-0.000251865,0.00293565,0.000847222,0.001177002,0,0,0
07-07-2010,5287.95,5288.4,5235.6,5247.7,0,-0.001610544,0.001945108,0.000473283,0.000269282,0,0,0
08-07-2010,5311.25,5339.5,5304.1,5309.45,0,-0.000209563,0.001675841,0.000633914,0.000700064,0,0,0
09-07-2010,5330,5367.5,5325.5,5354.05,0,0.001331453,0.001828924,0.001329753,0.00149671,0,0,0
12-07-2010,5369,5399.85,5355.5,5381.2,0,0.000772479,0.002876379,0.001597206,0.001748688,0,0,0
13-07-2010,5375,5421.75,5358.6,5417.1,0,0.002860561,0.003680126,0.001746356,0.002762348,0,0,0
14-07-2010,5427,5453.65,5376.25,5388.45,0,0.0013581,0.003190526,0.002364206,0.002304277,0,0,0
15-07-2010,5390,5407.5,5362.25,5381.6,0,0.002344864,0.002323981,0.00222903,0.002299292,1,1,1
16-07-2010,5380.2,5404.8,5371.9,5398.25,0,0.002807165,0.002199791,0.00238338,0.002463445,0,0,-1
19-07-2010,5373.95,5415.5,5369,5384.8,0,0.002585205,0.001383338,0.002300474,0.002089672,0,0,0
20-07-2010,5409.25,5412,5350,5363.8,0,0.001072189,0.000989626,0.002882146,0.001647987,0,0,0
21-07-2010,5382,5411.9,5377.1,5403.8,0,0.002974637,0.001357327,0.002474807,0.002268923,0,0,0
22-07-2010,5388,5459,5375.1,5453.6,0,0.00271497,0.001277626,0.002251104,0.002081234,0,0,0
23-07-2010,5475.2,5476,5428.25,5443.8,0,0.001676301,0.00138867,0.00199762,0.00168753,0,0,0
26-07-2010,5460,5463.55,5416.85,5422.55,0,0.000768416,0.000484541,0.00181139,0.001021449,0,0,0
27-07-2010,5435.35,5459,5410,5434.6,0,0.000323051,0.00085935,0.002480507,0.001220969,-1,-1,-1
28-07-2010,5444,5445.35,5385.15,5394.4,0,0.000110421,0.000455977,0.001948555,0.000838318,-1,-1,0
29-07-2010,5397,5415,5382.55,5408.9,0,0.000507284,0.000663835,0.001535288,0.000902136,-1,-1,0
30-07-2010,5394.8,5418.9,5369.1,5374.3,0,-0.000443662,0.000685883,0.001241955,0.000494725,-1,-1,0
02-08-2010,5407.8,5441.9,5402.35,5434.35,0,0.000920183,0.000707123,0.002062418,0.001229908,0,0,1
03-08-2010,5440.1,5447.9,5411.1,5437.45,0,0.001373094,0.001298788,0.002402635,0.001691505,0,0,0
04-08-2010,5442,5471.8,5422.25,5460.2,0,0.00104371,0.001083094,0.002353519,0.001493441,-1,-1,-1
05-08-2010,5470.25,5483.35,5453.3,5457.55,0,7.24E-05,0.001515699,0.00182581,0.001137979,-1,-1,0
06-08-2010,5451.8,5474.95,5431.35,5442.45,0,-2.48E-05,0.001459573,0.001590822,0.001008532,-1,-1,0
09-08-2010,5448,5489.4,5436.75,5482,0,0.001096348,0.00177478,0.001331463,0.001400864,0,0,1
10-08-2010,5462,5474.8,5440.1,5460.95,0,0.000484856,0.00116113,0.001082523,0.000909503,0,0,0
11-08-2010,5450,5468.05,5404.1,5411.9,0,0.00032441,0.001251596,0.000887074,0.000821027,0,0,0
12-08-2010,5371.7,5431.8,5363.6,5419.7,0,0.000199671,0.000830595,0.000638151,0.000556139,0,0,0
13-08-2010,5421,5478.8,5420,5456.45,0,0.001528571,0.000765028,0.000928029,0.001073876,0,0,0
16-08-2010,5453.05,5473.95,5393.05,5417.45,0,-0.000310985,0.000269457,0.00027904,7.92E-05,-1,-1,-1
17-08-2010,5425,5443.9,5410.1,5424.8,0,-0.000232646,5.69E-05,0.000491044,0.000105085,-1,-1,0
18-08-2010,5424,5493.8,5418.05,5483.05,0,0.000418483,0.000702243,0.000700512,0.000607079,0,0,1
19-08-2010,5489.45,5533.7,5485.8,5527.7,0,0.001285375,0.001085922,0.000973105,0.001114801,1,1,1
20-08-2010,5515,5536.9,5507.05,5522.55,0,0.001471764,0.000921039,0.001130127,0.00117431,0,0,-1
23-08-2010,5530,5542.9,5515.1,5536.9,0,0.001001459,0.001129847,0.000922059,0.001017788,0,0,0
24-08-2010,5540.1,5540.1,5480.15,5510.35,0,0.000904605,0.001092882,0.001157801,0.001051762,-1,-1,-1
25-08-2010,5495,5503,5461,5469.85,0,0.001070788,0.000488915,0.000722314,0.000760672,0,0,1
26-08-2010,5470.25,5489,5458,5477.9,0,0.00107386,0.000178231,0.001044064,0.000765385,0,0,0
27-08-2010,5460.5,5489.9,5398.05,5415.75,0,-0.000745906,-0.000206106,0.000785111,-5.56E-05,-1,-1,-1
30-08-2010,5445,5465,5391.35,5426.2,0,0.000161515,2.69E-05,0.000843478,0.000343973,0,0,1
31-08-2010,5392,5413.8,5356,5403.7,0,-0.000388954,-0.000227432,0.00045601,-5.35E-05,-1,-1,-1
01-09-2010,5420,5488,5412,5477.95,0,-9.30E-05,0.000619531,0.001096909,0.000541142,-1,-1,0
02-09-2010,5501.1,5509.9,5477.1,5489.85,0,-0.000684733,0.000598643,0.000849429,0.000254446,-1,-1,0
03-09-2010,5500.05,5500.05,5471.05,5484.9,0,-0.00068175,0.000823177,0.000610986,0.000250804,0,0,1
06-09-2010,5510.5,5589.25,5508.6,5577,0,0.000724232,0.001049988,0.000909648,0.000894623,0,0,0
07-09-2010,5584.95,5612.8,5572.05,5591.65,0,0.001475405,0.001134355,0.000805551,0.001138437,1,1,1
08-09-2010,5574,5623.8,5566.3,5596.65,0,0.002318162,0.000999597,0.000965955,0.001427905,1,1,0
09-09-2010,5615.6,5711.3,5597.2,5631.85,0,0.002810384,0.001277496,0.001162526,0.001750135,1,1,0
13-09-2010,5675.15,5777,5671.65,5763.2,0,0.006415547,0.002357394,0.001690131,0.003487691,1,1,0
14-09-2010,5765,5845,5758.3,5812,0,0.007109948,0.00240788,0.001983361,0.00383373,1,1,0
15-09-2010,5818,5875,5811.05,5860.1,0,0.008446065,0.002923667,0.002313192,0.004560975,1,1,0
16-09-2010,5841.6,5916,5826,5841.9,0,0.006643909,0.003178181,0.002026814,0.003949635,1,1,0
17-09-2010,5860.9,5914.8,5860.9,5904.05,0,0.007544833,0.003574737,0.00206492,0.00439483,1,1,0
20-09-2010,5944.8,6006,5900,5994.1,0,0.00928367,0.00394139,0.002527187,0.005250749,1,1,0
21-09-2010,6005.1,6046,5972.25,6011.65,0,0.007793617,0.004387304,0.002715973,0.004965631,1,1,0
22-09-2010,6035,6048,5953.05,6002.15,0,0.007341304,0.004257115,0.002610818,0.004736412,1,1,0
23-09-2010,6010.25,6017.8,5943.25,5971.75,0,0.006702224,0.003565169,0.002675691,0.004314361,1,1,0
24-09-2010,5965,6043.8,5960.6,6034.55,0,0.007150404,0.00366771,0.002891762,0.004569958,1,1,0
27-09-2010,6070.3,6093,6043.4,6053.8,0,0.005042338,0.00384786,0.003160877,0.004017025,1,1,0
28-09-2010,6049.65,6064.85,6003,6049.9,0,0.004093255,0.003706045,0.002831755,0.003543685,1,1,0
29-09-2010,6070.1,6075,5990.1,6000.4,0,0.002394157,0.003557306,0.0025883,0.002846588,0,0,-1
30-09-2010,5999,6034.9,5963.2,6029.95,0,0.003218987,0.004095908,0.00260865,0.003307848,0,0,0
01-10-2010,6065,6183.95,6050,6176.3,0,0.004611241,0.005099765,0.003292457,0.004334488,0,0,0
04-10-2010,6214.05,6248,6175.1,6185.5,0,0.00319314,0.00568527,0.003413215,0.004097208,0,0,0
05-10-2010,6181.25,6224.8,6168.8,6182.85,0,0.002847804,0.005577752,0.003196142,0.003873899,0,0,0
06-10-2010,6227,6243,6185.05,6214.1,0,0.003531235,0.005998853,0.003447889,0.004325992,0,0,0
07-10-2010,6205.05,6229.95,6134,6146.85,0,0.002932139,0.004884309,0.003395065,0.003737171,0,0,0
08-10-2010,6165,6168.8,6097.15,6133.45,0,0.001638896,0.004689381,0.003292387,0.003206888,0,0,0
11-10-2010,6182,6192.5,6136.65,6159.75,0,0.00175014,0.004921512,0.003222333,0.003297995,0,0,0
12-10-2010,6149.95,6150.05,6083,6118.65,0,0.001136382,0.003884884,0.00323584,0.002752369,0,0,0
13-10-2010,6134,6281,6118.65,6273.85,0,0.004557196,0.004880134,0.003912817,0.004450049,0,0,0
14-10-2010,6299.25,6317.8,6181.05,6197.5,0,0.00277863,0.004294355,0.003257539,0.003443508,0,0,0
15-10-2010,6205,6224.75,6076.1,6092,0,-0.001364895,0.003268198,0.002552146,0.00148515,0,0,0
18-10-2010,6074.4,6136,6007.6,6122.2,0,-0.001023361,0.002491671,0.002714552,0.001394287,-1,-1,-1
19-10-2010,6139,6166.4,6024.1,6044.15,0,-0.002243302,0.001597729,0.002290316,0.000548248,-1,-1,0
20-10-2010,6017.8,6076.8,5987.65,6007.8,0,-0.003319869,0.001008174,0.002256889,-1.83E-05,-1,-1,0
21-10-2010,6021.25,6152,6005.1,6135.15,0,-0.000190341,0.002007908,0.00304076,0.001619442,-1,-1,0
22-10-2010,6140,6150,6057.6,6089.75,0,-0.000712486,0.001258119,0.002792357,0.001112663,-1,-1,0
25-10-2010,6120.15,6180,6111,6136.2,0,-0.000382321,0.000948266,0.003325717,0.001297221,-1,-1,0
26-10-2010,6125,6141,6094,6108.25,0,-0.000169972,0.000642752,0.003142392,0.001205057,-1,-1,0
27-10-2010,6087.8,6101.95,6005,6037.5,0,-0.003767224,0.000235582,0.00293225,-0.000199797,-1,-1,0
28-10-2010,6031,6083.9,5976.1,5987.7,0,-0.003385236,0.000106836,0.002326372,-0.000317343,-1,-1,0
29-10-2010,6050,6065.9,5966.25,6043.6,0,-0.000794485,6.00E-05,0.002521699,0.000595734,-1,-1,0
01-11-2010,6105,6171.85,6090.6,6152.05,0,0.00048757,0.000649179,0.003040849,0.001392532,-1,-1,0
02-11-2010,6156,6174,6128.15,6155.95,0,0.001849722,0.000701169,0.002595257,0.001715383,0,0,1
03-11-2010,6184.7,6215,6176,6191.25,0,0.00305353,0.001272249,0.002680783,0.002335521,0,0,0
04-11-2010,6245,6310,6222,6301.55,0,0.00271224,0.001801673,0.003148759,0.002554224,0,0,0
05-11-2010,6341,6349,6316.6,6325.05,0,0.00386387,0.00096336,0.003077142,0.00263479,0,0,0
08-11-2010,6339.7,6340,6282.2,6296.8,0,0.002617255,0.000719748,0.002314686,0.001883896,0,0,0
09-11-2010,6297,6347,6261.55,6333.45,0,0.003686817,0.000974308,0.002242989,0.002301371,0,0,0
10-11-2010,6320,6332,6295,6308.3,0,0.0044853,0.000606363,0.001912083,0.002334582,0,0,0
11-11-2010,6315.1,6321,6209.4,6232.55,0,0.004089216,0.000557684,0.001671759,0.00210622,0,0,0
12-11-2010,6207.35,6241,6074,6091.55,0,0.000793401,-0.000273256,0.000793947,0.000438031,0,0,0
15-11-2010,6089,6148.85,6060.25,6140.25,0,-0.000191806,-0.000126629,0.000609558,9.70E-05,-1,-1,-1
16-11-2010,6128,6134,5975.25,5994.95,0,-0.002615356,-0.000808675,-6.94E-05,-0.001164493,-1,-1,0
18-11-2010,6018,6057,5925.35,6031.6,0,-0.002578639,-0.001544506,0.000122664,-0.001333494,-1,-1,0
19-11-2010,6012.65,6013,5860.05,5890.15,0,-0.006528552,-0.001983703,-0.000341608,-0.002951288,-1,-1,0
22-11-2010,5930,6027.3,5907.25,6010,0,-0.004980988,-0.000538411,-0.000101706,-0.001873702,-1,-1,0
23-11-2010,5968,5968.45,5821.8,5941.3,0,-0.005645725,-0.001181928,-0.000464584,-0.002430746,-1,-1,0
24-11-2010,5945,5987.4,5835,5873.25,0,-0.007266182,-0.001131011,-0.000729971,-0.003042388,-1,-1,0
25-11-2010,5881,5909.2,5791.5,5799.75,0,-0.008061601,-0.001385199,-0.000835986,-0.003427596,-1,-1,0
26-11-2010,5845.65,5866.7,5727,5778.15,0,-0.007290756,-0.002327571,-0.001043956,-0.003554094,-1,-1,0
29-11-2010,5800,5864.2,5788,5844.75,0,-0.004051514,-0.001609261,-0.001342025,-0.002334267,-1,-1,0
30-11-2010,5850,5915,5776.95,5886.9,0,-0.004126053,-0.00162511,-0.001206855,-0.002319339,-1,-1,0
01-12-2010,5890,5991,5874.55,5979.1,0,-0.000264389,-0.000845741,-0.000823851,-0.000644661,0,0,1
02-12-2010,6025.05,6038.9,5991.1,6029.05,0,-4.23E-05,-5.60E-05,-0.000744476,-0.000280912,1,1,1
03-12-2010,6031.25,6035,5972.05,6016.75,0,0.002149351,0.000194064,-0.000529133,0.000604761,1,1,0
06-12-2010,6035,6094,5988,6001.65,0,-0.000138935,-0.000277649,-0.000537218,-0.000317934,1,1,0
07-12-2010,6004.65,6021.7,5956,6009.5,0,0.001147897,-0.000926846,-0.000609806,-0.000129585,0,0,-1
08-12-2010,5985,5985,5894.25,5923.95,0,0.000863236,-0.001507485,-0.000795519,-0.000479922,0,0,0
09-12-2010,5930.15,5941,5757,5779.9,0,-0.000342256,-0.002657622,-0.001968289,-0.001656056,0,0,0
10-12-2010,5765,5888,5748,5879.6,0,0.001755752,-0.002678389,-0.001282372,-0.000735003,0,0,0
13-12-2010,5985,5985,5796.75,5932.95,0,0.001509047,-0.002479664,-0.0006527,-0.000541106,0,0,0
14-12-2010,5931.45,5969.95,5906,5960.3,0,0.001246836,-0.002137594,-0.000661119,-0.000517292,0,0,0
15-12-2010,5951,5954.7,5872.85,5895.1,0,-0.001404894,-0.002768475,-0.000616505,-0.001596625,0,0,0
16-12-2010,5905,5979.75,5863.1,5966.8,0,-0.001032501,-0.002165401,-0.000170612,-0.001122838,0,0,0
20-12-2010,5900,5999.9,5900,5959.05,0,-0.000958989,-0.001755301,-0.000717586,-0.001143959,0,0,0
21-12-2010,5976,6022,5971,6011.6,0,0.000165788,-0.00052499,-0.000320826,-0.000226676,0,0,0
22-12-2010,6024.9,6043,5976.8,5999.55,0,-0.000165571,-0.000916575,-0.000556737,-0.000546294,0,0,0
23-12-2010,6006.5,6012,5981,5996.15,0,0.001218781,8.01E-06,-0.000458806,0.000255994,1,1,1
24-12-2010,5984.6,6041.75,5966.05,6037.2,0,0.004451634,3.71E-05,-1.24E-06,0.001495843,1,1,0
27-12-2010,6039.95,6062.6,6005.2,6011.85,0,0.002249303,0.000826465,0.000100832,0.001058866,1,1,0
28-12-2010,6017.9,6027.7,5997.1,6014.15,0,0.001368628,2.76E-05,-0.000121823,0.000424808,1,1,0
29-12-2010,6016,6074.75,6015.05,6068.9,0,0.001822056,0.000859071,-0.000337895,0.000781077,1,1,0
30-12-2010,6074,6105.5,6068,6101.85,0,0.00350715,0.001556889,-0.000219706,0.001614778,1,1,0
31-12-2010,6131,6182,6131,6162.55,0,0.003280653,0.002502177,-0.000115889,0.00188898,1,1,0
03-01-2011,6202.1,6207.35,6175,6182.35,0,0.003747242,0.002798127,-0.0004729,0.002024156,1,1,0
04-01-2011,6197,6209.9,6146.7,6160.1,0,0.002470224,0.002158176,-0.000651971,0.001325476,1,1,0
05-01-2011,6151.25,6151.25,6086.9,6104.2,0,0.001744297,0.001476499,-0.000764674,0.000818707,1,1,0
06-01-2011,6129.25,6134,6046.3,6072.25,0,0.001269148,0.000623171,-0.001031034,0.000287095,1,1,0
07-01-2011,6064.75,6072,5891.35,5914.15,0,-0.002038197,-0.000762309,-0.001562029,-0.001454178,0,0,-1
10-01-2011,5924.7,5924.7,5746,5766.3,0,-0.004084433,-0.001665018,-0.001870222,-0.002539891,0,0,0
11-01-2011,5774.25,5841.8,5700,5770.3,0,-0.004054605,-0.001541909,-0.001318425,-0.00230498,-1,-1,-1
